prediction,time,high,low,open,volumefrom,volumeto,close
1763,2020-10-17,11410.01,11270.69,11326.25,9901.25,112306061.3,11367.65
1764,2020-10-18,11513.68,11357.25,11367.65,11528.41,131886570.58,11513.33
1765,2020-10-19,11821.95,11417.11,11513.33,39224.67,456404609.75,11756.88
1766,2020-10-20,12047.73,11688.39,11756.88,48504.61,576128149.71,11921.78
1767,2020-10-21,13236.39,11900.51,11921.78,103080.18,1296152945.69,12813.11
1768,2020-10-22,13197.69,12700.74,12813.11,57124.85,739591002.3,12990.25
1769,2020-10-23,13031.82,12732.62,12990.25,32269.84,416662855.54,12937.2
1770,2020-10-24,13167.31,12886.47,12937.2,20932.05,273005904.67,13126.13
1771,2020-10-25,13346.7,12910.39,13126.13,28208.48,368884232.62,13041.21
1772,2020-10-26,13241.79,12797.05,13041.21,35322.99,460984686.3,13069.43
1773,2020-10-27,13783.14,13060.64,13069.43,44978.37,603406480.39,13646.02
1774,2020-10-28,13855.57,12906.15,13646.02,32501.89,434942187.78,13285.97
1775,2020-10-29,13643.6,12985.56,13285.97,41497.54,555737562.11,13462.18
1776,2020-10-30,13674.89,13132.53,13462.18,56364.21,756044940.71,13565.95
1777,2020-10-31,14077.8,13432.24,13565.95,43579.77,600104833.89,13803.41
1778,2020-11-01,13897.02,13630.22,13803.41,20841.63,286724152.06,13761.72
1779,2020-11-02,13828.48,13221.65,13761.72,33465.17,453096297.52,13571.24
1780,2020-11-03,14071.54,13300.84,13571.24,21969.7,300271386.78,14023.78
1781,2020-11-04,14258.9,13539.13,14023.78,30406.02,423118194.37,14157.73
1782,2020-11-05,15739.47,14114.37,14157.73,42121.25,625288741.44,15599.92
1783,2020-11-06,15948.88,15219.57,15599.92,34543.56,538014394.46,15590.62
1784,2020-11-07,15765.02,14427.34,15590.62,25695.27,388303730.2,14838.16
1785,2020-11-08,15653.89,14739.11,14838.16,18706.65,285202500.11,15488.25
1786,2020-11-09,15812.23,14833.13,15488.25,32088.79,492570531.42,15335.03
1787,2020-11-10,15476.99,15099.11,15335.03,23031.66,352628988.82,15313.73
1788,2020-11-11,15983.03,15288.76,15313.73,45852.83,717920492.19,15707.08
1789,2020-11-12,16348.99,15476.25,15707.08,67322.57,1074746061.94,16306.53
1790,2020-11-13,16482.62,15975.8,16306.53,42676.28,694320640.17,16332.85
1791,2020-11-14,16334.29,15720.61,16332.85,28331.05,452657737.75,16075.95
1792,2020-11-15,16156.82,15796.03,16075.95,17966.53,286912254.78,15964.7
1793,2020-11-16,16876.48,15877.77,15964.7,41641.22,685608661.41,16721.46
1794,2020-11-17,17857.37,16563.5,16721.46,62123.13,1072294334.69,17681.54
1795,2020-11-18,18466.1,17260.91,17681.54,80691.42,1441862086.0,17786.27
1796,2020-11-19,18172.87,17365.08,17786.27,48224.86,859856045.56,17824.64
1797,2020-11-20,18814.87,17764.07,17824.64,51122.68,939934212.29,18672.78
1798,2020-11-21,18966.12,18359.06,18672.78,37702.81,705040526.65,18704.06
1799,2020-11-22,18757.55,17635.18,18704.06,43464.62,796767991.89,18430.59
1800,2020-11-23,18761.66,18010.51,18430.59,48994.17,902518528.75,18385.74
1801,2020-11-24,19419.49,18117.78,18385.74,74142.3,1403472685.29,19157.16
1802,2020-11-25,19488.81,18519.89,19157.16,59989.48,1141495120.46,18725.76
1803,2020-11-26,18907.31,16270.37,18725.76,129609.34,2220672632.83,17175.86
1804,2020-11-27,17479.12,16462.87,17175.86,61052.47,1034426524.1,17155.0
1805,2020-11-28,17893.95,16895.0,17155.0,34697.03,605284901.68,17739.9
1806,2020-11-29,18347.24,17543.55,17739.9,27161.16,489679989.73,18199.23
1807,2020-11-30,19850.23,18199.03,18199.23,77985.3,1493787961.07,19686.87
1808,2020-12-01,19911.79,18194.17,19686.87,91108.23,1743191338.61,18792.03
1809,2020-12-02,19337.16,18350.0,18792.03,47787.81,903817773.96,19226.19
1810,2020-12-03,19608.49,18888.12,19226.19,38699.87,747088833.15,19448.44
1811,2020-12-04,19541.62,18603.79,19448.44,42234.35,804366524.28,18665.0
1812,2020-12-05,19178.4,18514.92,18665.0,20517.48,388466883.76,19156.84
1813,2020-12-06,19417.33,18885.88,19156.84,21172.5,405708588.31,19378.94
1814,2020-12-07,19411.51,18909.97,19378.94,24908.46,477334574.93,19181.41
1815,2020-12-08,19295.38,18227.31,19181.41,46151.65,866543428.89,18323.52
1816,2020-12-09,18639.24,17669.15,18323.52,57997.45,1057335071.17,18549.92
1817,2020-12-10,18554.32,17920.56,18549.92,37500.96,684802762.09,18250.47
1818,2020-12-11,18295.1,17598.13,18250.47,45166.17,809318887.79,18034.86
1819,2020-12-12,18948.78,18033.05,18034.86,26150.36,484239535.46,18814.98
1820,2020-12-13,19414.65,18733.67,18814.98,30902.88,592021817.57,19169.05
1821,2020-12-14,19339.6,19001.22,19169.05,23827.71,456841099.92,19274.69
1822,2020-12-15,19553.23,19060.06,19274.69,42331.4,819839290.04,19441.96
1823,2020-12-16,21527.36,19299.86,19441.96,95374.74,1949841494.52,21352.13
1824,2020-12-17,23698.98,21240.41,21352.13,140483.08,3194654467.93,22822.17
1825,2020-12-18,23271.54,22345.87,22822.17,59658.48,1362467582.47,23135.57
1826,2020-12-19,24114.51,22755.03,23135.57,53911.52,1268054141.3,23844.72
1827,2020-12-20,24252.16,23095.72,23844.72,42981.99,1014224949.67,23467.06
1828,2020-12-21,24077.7,22015.91,23467.06,75934.38,1750627321.07,22727.13
1829,2020-12-22,23833.23,22378.26,22727.13,49685.46,1149767378.59,23823.32
1830,2020-12-23,24082.98,22641.37,23823.32,66161.63,1552020951.78,23239.5
1831,2020-12-24,23778.56,22716.45,23239.5,39804.23,923848542.66,23724.2
1832,2020-12-25,24776.64,23417.43,23724.2,49655.15,1199894883.01,24707.98
1833,2020-12-26,26780.61,24494.27,24707.98,62923.13,1611547513.19,26445.7
1834,2020-12-27,28340.08,25805.96,26445.7,91052.09,2463390777.21,26249.27
1835,2020-12-28,27461.63,26085.96,26249.27,52027.49,1402005893.58,27039.45
1836,2020-12-29,27383.6,25864.25,27039.45,55477.49,1479551411.61,27360.78
1837,2020-12-30,28990.2,27360.09,27360.78,70752.88,1993721842.2,28889.61
1838,2020-12-31,29301.67,27957.13,28889.61,66915.03,1924969475.46,28972.4
1839,2021-01-01,29666.33,28748.21,28972.4,50841.73,1487306218.52,29388.94
1840,2021-01-02,33257.29,29036.26,29388.94,119214.75,3750440817.91,32203.64
1841,2021-01-03,34789.34,32010.59,32203.64,93510.99,3132759314.54,33063.48
1842,2021-01-04,33622.7,28493.29,33063.48,124909.68,3901979149.92,32030.55
1843,2021-01-05,34487.44,29985.29,32030.55,93735.47,3037657026.2,34038.29
1844,2021-01-06,36973.76,33404.2,34038.29,108190.73,3788317475.74,36849.86
1845,2021-01-07,40365.87,36340.01,36849.86,124086.76,4753170180.55,39479.41
1846,2021-01-08,41964.96,36640.51,39479.41,118077.27,4705592327.36,40636.24
1847,2021-01-09,41400.48,38783.61,40636.24,55591.28,2241901362.12,40236.66
1848,2021-01-10,41427.88,35283.65,40236.66,103220.32,3983391028.78,38202.08
1849,2021-01-11,38266.42,30308.4,38202.08,240328.0,8100819368.26,35496.03
1850,2021-01-12,36620.28,32522.98,35496.03,115232.53,3999535589.05,34058.4
1851,2021-01-13,37809.67,32405.89,34058.4,91979.17,3198683391.78,37380.85
1852,2021-01-14,40093.43,36751.89,37380.85,74972.21,2895085049.06,39155.58
1853,2021-01-15,39695.43,34396.19,39155.58,89468.27,3288447634.87,36790.17
1854,2021-01-16,37942.44,35395.88,36790.17,54226.28,1995053500.31,36025.26
1855,2021-01-17,36860.67,33854.83,36025.26,50913.3,1806688237.48,35839.51
1856,2021-01-18,37429.24,34784.4,35839.51,43063.97,1554686784.02,36623.04
1857,2021-01-19,37867.53,35917.28,36623.04,48457.45,1787957383.29,35932.79
1858,2021-01-20,36409.96,33519.59,35932.79,66302.02,2316775667.92,35501.38
1859,2021-01-21,35619.6,30067.14,35501.38,125586.98,4042427455.09,30840.3
1860,2021-01-22,33857.39,28817.3,30840.3,109210.12,3418228006.19,33008.02
1861,2021-01-23,33484.73,31430.15,33008.02,39813.32,1287618530.17,32107.29
1862,2021-01-24,33090.99,30957.56,32107.29,33650.76,1079875602.62,32283.66
1863,2021-01-25,34881.18,31937.09,32283.66,59529.49,1989618039.07,32275.27
1864,2021-01-26,32943.69,30853.17,32275.27,59770.06,1909630282.43,32516.52
1865,2021-01-27,32580.05,29236.73,32516.52,102257.23,3149650799.32,30423.05
1866,2021-01-28,33880.92,29905.53,30423.05,76993.1,2463162479.45,33443.87
1867,2021-01-29,38631.5,31996.08,33443.87,169454.57,6015929349.68,34252.08
1868,2021-01-30,34906.15,32858.0,34252.08,46326.31,1574213551.44,34317.82
1869,2021-01-31,34381.7,32214.08,34317.82,35337.11,1176981986.93,33143.22
1870,2021-02-01,34714.34,32340.24,33143.22,48144.6,1623291067.04,33535.94
1871,2021-02-02,36004.47,33459.48,33535.94,51377.38,1789698965.07,35524.43
1872,2021-02-03,37704.8,35413.72,35524.43,63974.93,2340630205.42,37677.34
1873,2021-02-04,38741.89,36199.19,37677.34,73775.45,2767003411.51,36983.42
1874,2021-02-05,38343.92,36626.5,36983.42,45243.69,1705038314.0,38310.24
1875,2021-02-06,40989.11,38247.96,38310.24,66494.6,2642530408.41,39267.01
1876,2021-02-07,39721.59,37408.16,39267.01,53823.4,2076904733.5,38868.82
1877,2021-02-08,46606.82,38063.87,38868.82,138485.21,5944522159.67,46437.41
1878,2021-02-09,48209.59,45051.46,46437.41,98670.48,4610214635.38,46509.57
1879,2021-02-10,47349.86,43743.99,46509.57,72992.8,3326890835.4,44854.95
1880,2021-02-11,48664.81,44032.66,44854.95,72251.82,3377367971.59,48006.18
1881,2021-02-12,48930.99,46243.85,48006.18,59549.61,2831634659.58,47435.54
1882,2021-02-13,48171.46,46291.19,47435.54,33281.25,1571324550.44,47222.32
1883,2021-02-14,49642.39,47096.92,47222.32,37853.59,1841963034.08,48652.87
1884,2021-02-15,49031.74,45910.0,48652.87,52683.57,2502097939.18,47936.51
1885,2021-02-16,50561.53,47068.63,47936.51,66072.59,3237085085.6,49184.63
1886,2021-02-17,52622.68,48967.72,49184.63,67133.49,3423930178.2,52154.91
1887,2021-02-18,52550.6,50874.81,52154.91,42530.26,2205232619.94,51591.61
1888,2021-02-19,56331.09,50766.83,51591.61,72433.44,3893034056.64,55933.47
1889,2021-02-20,57528.16,54140.61,55933.47,52924.57,2974872569.57,55900.84
1890,2021-02-21,58348.75,55516.07,55900.84,33823.01,1934005633.01,57469.95
1891,2021-02-22,57540.74,48194.31,57469.95,130806.33,6995162441.1,54121.17
1892,2021-02-23,54164.35,44983.39,54121.17,165758.08,8016450648.12,48898.7
1893,2021-02-24,51399.55,47015.55,48898.7,74972.28,3729774704.65,49738.17
1894,2021-02-25,52086.34,46728.88,49738.17,73102.42,3643008748.86,47082.87
1895,2021-02-26,48438.38,44153.46,47082.87,90519.05,4204800171.81,46324.5
1896,2021-02-27,48362.8,45063.84,46324.5,39013.78,1831237567.32,46191.39
1897,2021-02-28,46645.9,43061.92,46191.39,62249.5,2776726256.13,45261.03
1898,2021-03-01,49812.2,45058.98,45261.03,65660.6,3146266419.71,49635.07
1899,2021-03-02,50221.14,47097.84,49635.07,43281.84,2105387914.68,48501.21
1900,2021-03-03,52625.39,48176.64,48501.21,51572.27,2615513552.66,50392.55
1901,2021-03-04,51792.65,47516.91,50392.55,61387.71,3024053725.58,48363.74
1902,2021-03-05,49467.19,46311.43,48363.74,60955.82,2907395734.68,48775.37
1903,2021-03-06,49185.32,47099.07,48775.37,25116.42,1214194643.85,48892.8
1904,2021-03-07,51455.54,48892.8,48892.8,32958.26,1658558074.88,50964.18
1905,2021-03-08,52408.08,49341.09,50964.18,48084.28,2445827949.75,52405.02
1906,2021-03-09,54933.93,51888.98,52405.02,53740.22,2898199576.25,54928.7
1907,2021-03-10,57396.59,53054.34,54928.7,70138.56,3898251700.72,55893.31
1908,2021-03-11,58142.77,54314.65,55893.31,59202.98,3340389094.49,57809.41
1909,2021-03-12,58069.58,55089.68,57809.41,54282.31,3079097934.08,57256.22
1910,2021-03-13,61749.15,56103.32,57256.22,57862.75,3439594034.95,61179.79
1911,2021-03-14,61674.66,58980.95,61179.79,34886.85,2105197604.06,58998.89
1912,2021-03-15,60589.17,54857.68,58998.89,75161.15,4297382088.92,55665.01
1913,2021-03-16,56936.04,53269.13,55665.01,62540.93,3441195999.4,56925.01
1914,2021-03-17,58975.28,54156.11,56925.01,62035.71,3493543493.16,58909.0
1915,2021-03-18,60077.79,57022.2,58909.0,54289.71,3178687259.25,57643.32
1916,2021-03-19,59453.32,56283.37,57643.32,41182.41,2397999967.37,58060.21
1917,2021-03-20,59911.7,57837.79,58060.21,28696.46,1687922804.56,58101.34
1918,2021-03-21,58621.34,55635.61,58101.34,34236.52,1958214099.07,57374.95
1919,2021-03-22,58431.44,53795.78,57374.95,51098.9,2865346861.49,54095.36
1920,2021-03-23,55836.27,52984.36,54095.36,44780.24,2444787014.61,54355.45
1921,2021-03-24,57202.53,51685.15,54355.45,62596.16,3420695083.54,52303.02
1922,2021-03-25,53199.52,50406.31,52303.02,69776.36,3617760373.16,51336.09
1923,2021-03-26,55083.9,51275.54,51336.09,46165.63,2461374478.26,55055.43
1924,2021-03-27,56606.78,53991.0,55055.43,27392.29,1514783182.02,55863.73
1925,2021-03-28,56561.55,54717.97,55863.73,24145.77,1345583216.95,55781.01
1926,2021-03-29,58413.9,54910.57,55781.01,51547.9,2950020309.68,57626.1
1927,2021-03-30,59402.27,57055.21,57626.1,35315.45,2064647135.86,58781.54
1928,2021-03-31,59818.5,56918.81,58781.54,46494.48,2727194335.71,58793.8
1929,2021-04-01,59469.45,57949.11,58793.8,28027.66,1648724834.05,58730.82
1930,2021-04-02,60061.51,58458.46,58730.82,29748.03,1765524921.41,58987.8
1931,2021-04-03,59770.87,56958.04,58987.8,25104.9,1470430519.81,57074.97
1932,2021-04-04,58493.73,56493.38,57074.97,19002.99,1093079652.2,58219.43
1933,2021-04-05,59235.68,56833.44,58219.43,24696.26,1439529332.47,59119.56
1934,2021-04-06,59464.31,57369.44,59119.56,26304.15,1535666142.46,58010.35
1935,2021-04-07,58628.19,55467.58,58010.35,50347.59,2855410824.81,55951.98
1936,2021-04-08,58150.23,55711.07,55951.98,25461.84,1458096433.7,58084.46
1937,2021-04-09,58881.94,57694.22,58084.46,21314.29,1241735091.75,58106.85
1938,2021-04-10,61193.5,57885.43,58106.85,38726.18,2322058695.22,59784.8
1939,2021-04-11,60673.37,59218.25,59784.8,20365.62,1218894531.01,59980.45
1940,2021-04-12,61233.29,59421.37,59980.45,31804.9,1913098388.79,59845.76
1941,2021-04-13,63682.32,59811.31,59845.76,52964.84,3299086696.94,63558.48
1942,2021-04-14,64859.81,61312.98,63558.48,64272.96,4066819695.96,62964.27
1943,2021-04-15,63826.89,62038.33,62964.27,34089.46,2146219571.03,63233.03
1944,2021-04-16,63567.11,60048.13,63233.03,57540.3,3544777400.64,61416.41
1945,2021-04-17,62541.21,59712.92,61416.41,34261.66,2093039585.66,60056.07
1946,2021-04-18,60393.33,52785.1,60056.07,112545.94,6264051811.58,56246.82
1947,2021-04-19,57590.64,54291.08,56246.82,48650.49,2732647682.18,55680.11
1948,2021-04-20,57101.05,53429.73,55680.11,55866.75,3091319805.6,56496.06
1949,2021-04-21,56801.94,53640.81,56496.06,41813.35,2312255459.33,53803.25
1950,2021-04-22,55458.61,50519.78,53803.25,84222.11,4488994737.96,51717.61
1951,2021-04-23,52112.75,47495.24,51717.61,105510.21,5241192198.03,51178.03
1952,2021-04-24,51223.86,48769.48,51178.03,33894.94,1695108976.06,50115.99
1953,2021-04-25,50576.4,47073.07,50115.99,44241.37,2176241676.28,49120.97
1954,2021-04-26,54389.71,48843.41,49120.97,61603.5,3254396664.97,54062.29
1955,2021-04-27,55490.94,53357.59,54062.29,40602.56,2220077233.11,55073.48
1956,2021-04-28,56461.55,53886.63,55073.48,42647.15,2339383717.48,54877.94
1957,2021-04-29,55217.24,52399.42,54877.94,43948.76,2359198137.55,53581.58
1958,2021-04-30,57984.34,53089.93,53581.58,48771.0,2719315702.2,57757.97
1959,2021-05-01,58498.65,57057.4,57757.97,26146.3,1511783659.93,57843.16
1960,2021-05-02,57934.82,56092.72,57843.16,21671.56,1230710822.31,56623.51
1961,2021-05-03,58963.84,56531.6,56623.51,41015.04,2371465902.34,57195.07
1962,2021-05-04,57226.81,53108.04,57195.07,64556.47,3556756117.3,53244.07
1963,2021-05-05,57944.11,52978.89,53244.07,56998.25,3200062630.96,57506.88
1964,2021-05-06,58392.76,55299.4,57506.88,50632.92,2878647496.02,56441.94
1965,2021-05-07,58695.29,55311.16,56441.94,42812.69,2439662460.45,57374.33
1966,2021-05-08,59521.69,56985.44,57374.33,37728.82,2211507566.18,58943.13
1967,2021-05-09,59276.99,56350.98,58943.13,45716.87,2645394205.33,58294.18
1968,2021-05-10,59587.03,54239.16,58294.18,71168.05,4067497161.41,55870.01
1969,2021-05-11,56928.37,54490.38,55870.01,42949.94,2395231325.24,56747.52
1970,2021-05-12,58005.44,49182.89,56747.52,74345.74,4035173480.67,49504.08
1971,2021-05-13,51377.99,47029.73,49504.08,119769.29,5919941739.84,49700.6
1972,2021-05-14,51554.66,48910.06,49700.6,42891.66,2156016499.66,49887.96
1973,2021-05-15,50710.05,46606.18,49887.96,53332.47,2591003797.63,46775.29
1974,2021-05-16,49808.83,43918.69,46775.29,79337.9,3693969204.75,46490.71
1975,2021-05-17,46665.19,42130.83,46490.71,134127.17,5896147491.21,43552.14
1976,2021-05-18,45819.36,42309.39,43552.14,71930.7,3159184422.64,42886.02
1977,2021-05-19,43564.34,29925.2,42886.02,290986.06,11120220854.77,36771.87
1978,2021-05-20,42520.03,35009.25,36771.87,139648.53,5531454912.79,40597.4
1979,2021-05-21,42252.07,33552.8,40597.4,120589.87,4573692788.95,37350.39
1980,2021-05-22,38841.92,35287.71,37350.39,74964.98,2808008188.27,37491.5
1981,2021-05-23,38304.55,31157.18,37491.5,131584.71,4494413873.1,34716.84
1982,2021-05-24,39945.35,34467.32,34716.84,106765.14,3981461441.04,38837.76
1983,2021-05-25,39842.9,36509.09,38837.76,66530.67,2529569055.97,38387.36
1984,2021-05-26,40854.81,37855.81,38387.36,66483.59,2607759779.42,39295.08
1985,2021-05-27,40408.95,37211.84,39295.08,46474.62,1804036815.09,38538.84
1986,2021-05-28,38879.6,34733.76,38538.84,85345.66,3104364367.82,35680.92
1987,2021-05-29,37307.1,33666.06,35680.92,60616.25,2127790128.94,34611.58
1988,2021-05-30,36481.62,33400.65,34611.58,37522.16,1325408340.1,35662.59
1989,2021-05-31,37512.8,34202.86,35662.59,50306.62,1821662523.97,37290.83
1990,2021-06-01,37910.19,35733.52,37290.83,44444.78,1626268789.21,36683.51
1991,2021-06-02,38225.18,35935.34,36683.51,39948.44,1494571249.19,37576.98
1992,2021-06-03,39482.46,37199.92,37576.98,41098.93,1586641442.02,39229.66
1993,2021-06-04,39273.49,35617.03,39229.66,49661.48,1837944242.33,36861.5
1994,2021-06-05,37911.76,34846.16,36861.5,39864.17,1444088532.56,35538.4
1995,2021-06-06,36453.81,35264.34,35538.4,27469.69,986275148.28,35798.57
1996,2021-06-07,36790.39,33367.12,35798.57,52209.55,1850311020.63,33582.86
1997,2021-06-08,34061.09,31034.35,33582.86,88483.79,2890313261.68,33409.38
1998,2021-06-09,37528.42,32435.18,33409.38,92280.57,3249553573.38,37391.58
1999,2021-06-10,38387.2,35821.05,37391.58,63052.49,2338112083.52,36680.78
2000,2021-06-11,37665.85,35981.84,36680.78,33418.02,1235390548.86,36843.33
